Chemical_name	CAS_number	InChIKey	Screening_method	Class_1	Class_2	Class_3	MoA_broad	MoA_specific	Molecular_target	Matrix	Sites	MDL	Quant	units
Ephedrine	299-42-3	KWGRBVOPPLSCSI-WPRPVWTQSA-N	LC-HRMS	pharmaceutical	stimulans	stimulans	Cardiovascular system	Alpha adrenergic receptor agonist, Beta adrenergic receptor agonist	Alpha-1A, Beta-1 and Beta-2 adrenergic receptor	PoreWater	Q_R_BBL	0.5	31.349	ng/L
Ephedrine	299-42-3	KWGRBVOPPLSCSI-WPRPVWTQSA-N	LC-HRMS	pharmaceutical	stimulans	stimulans	Cardiovascular system	Alpha adrenergic receptor agonist, Beta adrenergic receptor agonist	Alpha-1A, Beta-1 and Beta-2 adrenergic receptor	PoreWater	Q_T_BBL	0.5	27427.217	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_M_05	1	0.9553	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_M_BBL	1	0.9352	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_O_01	1	0.9922	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_O_03	1	0.9893	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_O_05	1	0.1794	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_O_BBL	1	1.0581	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_R_01	1	1.0741	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_R_03	1	1.0089	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_R_BBL	1	0.9582	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_T_03	1	1.0148	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_T_05	1	0.9769	ng/L
Oxazepam	604-75-1	ADIMAYPTOBDMTL-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	PoreWater	Q_T_BBL	1	0.9363	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_M_01	21.3	41.861	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_M_03	21.3	77.563	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_M_05	21.3	29.419	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_M_BBL	21.3	1.528	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_O_01	21.3	20.262	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_O_03	21.3	41.943	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_O_05	21.3	41.596	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_O_BBL	21.3	37.082	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_R_03	21.3	40.577	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_R_05	21.3	39.272	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_R_BBL	21.3	35.692	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_T_01	21.3	16.185	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_T_03	21.3	79.518	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_T_05	21.3	197.729	ng/L
Anthracene	120-12-7	MWPLVEDNUUSJAV-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Photosynthesis inhibition, Nucleic acid damage, Lipid metabolism, Endocrine	DNA strand breakage, PPAR receptor agonist, AhR agonist, Estrogen receptor agonist	DNA, Peroxisome proliferator-activated receptor (PPAR) gamma, Aryl hydrocarbon receptor (AhR), Estrogen receptor alpha	PoreWater	Q_T_BBL	21.3	42.168	ng/L
Dibutyl sebacate	109-43-3	PYGXAGIECVVIOZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	fatty acid ester	unknown	n/a	n/a	PoreWater	Q_O_01	0.5	600.6444	ng/L
Dibutyl sebacate	109-43-3	PYGXAGIECVVIOZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	fatty acid ester	unknown	n/a	n/a	PoreWater	Q_O_BBL	0.5	1.6341	ng/L
Dibutyl sebacate	109-43-3	PYGXAGIECVVIOZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	fatty acid ester	unknown	n/a	n/a	PoreWater	Q_R_05	0.5	1.3263	ng/L
Tricresylphosphate	1330-78-5	BOSMZFBHAYFUBJ-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Neuroactive	Cholinesterase inhibition, Neuropathy target esterase inhibition	Neuropathy target esterase, Cholinesterase	PoreWater	Q_T_BBL	1	0.0411	ng/L
4,4'-DDE	72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	PoreWater	Q_M_01	3.6	0.842	ng/L
4,4'-DDE	72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	PoreWater	Q_M_03	3.6	3.303	ng/L
4,4'-DDE	72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	PoreWater	Q_O_03	3.6	0.006	ng/L
4,4'-DDE	72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	PoreWater	Q_O_05	3.6	0.099	ng/L
4,4'-DDE	72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	PoreWater	Q_T_01	3.6	3.14	ng/L
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	PoreWater	Q_M_01	10.2	0.195	ng/L
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	PoreWater	Q_M_03	10.2	0.851	ng/L
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	PoreWater	Q_M_05	10.2	0.148	ng/L
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	PoreWater	Q_M_BBL	10.2	0.057	ng/L
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	PoreWater	Q_O_03	10.2	0.424	ng/L
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	PoreWater	Q_O_BBL	10.2	0.099	ng/L
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	PoreWater	Q_R_03	10.2	0.059	ng/L
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	PoreWater	Q_T_01	10.2	2.194	ng/L
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	PoreWater	Q_T_BBL	10.2	0.093	ng/L
alpha-HCH	319-84-6	JLYXXMFPNIAWKQ-SHFUYGGZSA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_O_BBL	1.7	4.475	ng/L
alpha-HCH	319-84-6	JLYXXMFPNIAWKQ-SHFUYGGZSA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_R_05	1.7	2.812	ng/L
alpha-HCH	319-84-6	JLYXXMFPNIAWKQ-SHFUYGGZSA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_R_BBL	1.7	3.935	ng/L
beta-HCH	319-85-7	JLYXXMFPNIAWKQ-CDRYSYESNA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_M_01	19.9	1.65	ng/L
beta-HCH	319-85-7	JLYXXMFPNIAWKQ-CDRYSYESNA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_M_03	19.9	10.099	ng/L
beta-HCH	319-85-7	JLYXXMFPNIAWKQ-CDRYSYESNA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_M_BBL	19.9	0.218	ng/L
beta-HCH	319-85-7	JLYXXMFPNIAWKQ-CDRYSYESNA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_O_03	19.9	0.702	ng/L
beta-HCH	319-85-7	JLYXXMFPNIAWKQ-CDRYSYESNA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_O_05	19.9	0.887	ng/L
beta-HCH	319-85-7	JLYXXMFPNIAWKQ-CDRYSYESNA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_O_BBL	19.9	0.379	ng/L
beta-HCH	319-85-7	JLYXXMFPNIAWKQ-CDRYSYESNA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_R_BBL	19.9	2.226	ng/L
beta-HCH	319-85-7	JLYXXMFPNIAWKQ-CDRYSYESNA-N	GC-HRMS	POP	insecticide	organochlorine	unknown	n/a	n/a	PoreWater	Q_T_01	19.9	3.433	ng/L
DCOIT	64359-81-5	PORQOHRXAJJKGK-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	isothiazolinone	unknown	n/a	n/a	PoreWater	Q_M_01	1	2.17	ng/L
DCOIT	64359-81-5	PORQOHRXAJJKGK-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	isothiazolinone	unknown	n/a	n/a	PoreWater	Q_M_05	1	2.1456	ng/L
DCOIT	64359-81-5	PORQOHRXAJJKGK-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	isothiazolinone	unknown	n/a	n/a	PoreWater	Q_O_01	1	7.0291	ng/L
DCOIT	64359-81-5	PORQOHRXAJJKGK-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	isothiazolinone	unknown	n/a	n/a	PoreWater	Q_O_03	1	6.1258	ng/L
DCOIT	64359-81-5	PORQOHRXAJJKGK-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	isothiazolinone	unknown	n/a	n/a	PoreWater	Q_O_05	1	4.8289	ng/L
DCOIT	64359-81-5	PORQOHRXAJJKGK-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	isothiazolinone	unknown	n/a	n/a	PoreWater	Q_O_BBL	1	6.4765	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_01	25	0.275	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_03	25	1.227	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_05	25	0.338	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_BBL	25	0.019	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_O_03	25	0.373	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_O_05	25	0.125	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_R_03	25	0.268	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_R_05	25	0.003	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_R_BBL	25	0.17	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_01	25	6.053	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_03	25	0.962	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_05	25	1.419	ng/L
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_BBL	25	1.168	ng/L
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_01	18	0.392	ng/L
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_03	18	1.191	ng/L
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_R_03	18	0.09	ng/L
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_01	18	8.039	ng/L
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_03	18	1.712	ng/L
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_05	18	1.498	ng/L
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_BBL	18	2.346	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_01	19.4	0.321	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_03	19.4	0.87	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_05	19.4	0.282	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_M_BBL	19.4	0.168	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_O_05	19.4	0.055	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_O_BBL	19.4	0.037	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_R_03	19.4	0.203	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_R_05	19.4	0.054	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_R_BBL	19.4	0.06	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_01	19.4	3.639	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_03	19.4	0.662	ng/L
Benzo(e)pyrene	192-97-2	TXVHTIQJNYSSKO-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	PoreWater	Q_T_05	19.4	0.48	ng/L
